Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,data_as_of,data_loaded_at,Analysis Neighborhoods
131530035,T01,13051704,Citizen Assist / Service Call,06/02/2013,06/01/2013,06/02/2013 02:17:53 AM,06/02/2013 02:19:21 AM,06/02/2013 02:19:35 AM,06/02/2013 02:22:32 AM,06/02/2013 02:24:41 AM,,,Fire,06/02/2013 02:30:38 AM,06TH ST/MISSION ST,SF,94103.0,B03,1,2251,3,3,3,False,Alarm,1,TRUCK,1.0,3.0,6.0,South of Market,131530035-T01,POINT (-122.40871 37.78097),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
152052107,KM12,15078110,Medical Incident,07/24/2015,07/24/2015,07/24/2015 02:15:23 PM,07/24/2015 02:20:13 PM,07/24/2015 02:20:37 PM,07/24/2015 02:21:15 PM,,,,Fire,07/24/2015 02:29:43 PM,WARREN DR/07TH AVE/LAWTON ST,San Francisco,94122.0,B08,22.0,7335.0,3,3,3,False,Potentially Life-Threatening,1,PRIVATE,2.0,8.0,7.0,Inner Sunset,152052107-KM12,POINT (-122.46378 37.758537),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,14.0
182673414,E13,18112267,Alarms,09/24/2018,09/24/2018,09/24/2018 07:25:09 PM,09/24/2018 07:26:31 PM,09/24/2018 07:26:38 PM,09/24/2018 07:27:14 PM,09/24/2018 07:29:09 PM,,,Fire,09/24/2018 07:40:35 PM,ILS LN/END,San Francisco,94111.0,B01,13,1245,3,3,3,True,Alarm,1,ENGINE,2.0,1.0,3.0,Chinatown,182673414-E13,POINT (-122.40414 37.795803),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,6.0
180063556,67,18002718,Medical Incident,01/06/2018,01/06/2018,01/06/2018 09:23:18 PM,01/06/2018 09:24:38 PM,01/06/2018 09:24:49 PM,01/06/2018 09:25:22 PM,01/06/2018 09:28:29 PM,01/06/2018 09:49:56 PM,01/06/2018 09:58:52 PM,Code 2 Transport,01/06/2018 10:28:28 PM,ASHBURY ST/HAIGHT ST,San Francisco,94117.0,B05,12,4525,3,3,3,True,Potentially Life-Threatening,1,MEDIC,2.0,5.0,5.0,Haight Ashbury,180063556-67,POINT (-122.44694 37.770008),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,3.0
40010293,T03,4000240,Other,01/01/2004,01/01/2004,01/01/2004 10:40:00 AM,01/01/2004 10:40:58 AM,01/01/2004 10:45:09 AM,01/01/2004 10:46:41 AM,01/01/2004 10:53:40 AM,,,Other,01/01/2004 12:02:16 PM,OFARRELL ST/WEBSTER ST,SF,94115.0,B04,5,3514,3,3,3,False,,1,TRUCK,1.0,4.0,5.0,Western Addition,040010293-T03,POINT (-122.43099 37.78351),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,39.0
151490837,B01,15056623,Alarms,05/29/2015,05/29/2015,05/29/2015 08:39:15 AM,05/29/2015 08:40:27 AM,05/29/2015 08:41:08 AM,05/29/2015 08:43:22 AM,05/29/2015 08:45:59 AM,,,Fire,05/29/2015 08:52:50 AM,STOCKTON ST/MAIDEN LN,San Francisco,94108.0,B01,1.0,1362,3,3,3,False,Alarm,1,CHIEF,2.0,1.0,3.0,Financial District/South Beach,151490837-B01,POINT (-122.406685 37.788033),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
22450165,E24,2072552,Medical Incident,09/02/2002,09/02/2002,09/02/2002 09:25:19 AM,09/02/2002 09:27:34 AM,09/02/2002 09:27:52 AM,09/02/2002 09:29:04 AM,09/02/2002 09:30:17 AM,,,Other,09/02/2002 09:37:03 AM,ELIZABETH ST/DOUGLASS ST,SF,94114.0,B06,24,5516,3,3,3,False,,1,ENGINE,1.0,6.0,8.0,Noe Valley,022450165-E24,POINT (-122.43855 37.751827),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,22.0
210431286,QRV2,21019413,Medical Incident,02/12/2021,02/12/2021,02/12/2021 11:25:16 AM,02/12/2021 11:27:45 AM,02/12/2021 11:27:55 AM,02/12/2021 11:28:06 AM,,,,Code 2 Transport,02/12/2021 11:32:24 AM,06TH ST/MISSION ST,San Francisco,94103.0,B03,1.0,2251.0,3,3,3,True,Potentially Life-Threatening,1,SUPPORT,2.0,3.0,6.0,South of Market,210431286-QRV2,POINT (-122.40871 37.78097),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
110860376,95,11028537,Medical Incident,03/27/2011,03/27/2011,03/27/2011 09:57:21 PM,03/27/2011 10:01:19 PM,03/27/2011 10:01:52 PM,03/27/2011 10:02:15 PM,03/27/2011 10:05:20 PM,03/27/2011 10:34:12 PM,03/27/2011 10:38:45 PM,Code 2 Transport,03/27/2011 11:12:11 PM,SUTTER ST/OCTAVIA ST,SF,94109.0,B04,38,3324,3,3,3,True,,1,MEDIC,2.0,4.0,5.0,Japantown,110860376-95,POINT (-122.42667 37.786926),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,30.0
101190252,E11,10036770,Traffic Collision,04/29/2010,04/29/2010,04/29/2010 03:53:17 PM,04/29/2010 03:53:17 PM,04/29/2010 03:53:40 PM,04/29/2010 03:54:27 PM,04/29/2010 03:56:12 PM,,,Other,04/29/2010 04:02:41 PM,SANCHEZ ST/DAY ST,SF,94131.0,B06,11,5564,3,3,3,True,,1,ENGINE,1.0,6.0,8.0,Noe Valley,101190252-E11,POINT (-122.4288 37.742764),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,22.0
220901094,KM114,22041131,Medical Incident,03/31/2022,03/31/2022,03/31/2022 10:51:50 AM,03/31/2022 10:52:24 AM,03/31/2022 10:52:53 AM,03/31/2022 10:53:46 AM,,,,Code 2 Transport,03/31/2022 10:54:53 AM,MCALLISTER ST/MARKET ST,San Francisco,94102.0,B03,36,1455,E,E,3,False,Potentially Life-Threatening,1,PRIVATE,6.0,3.0,6.0,Tenderloin,220901094-KM114,POINT (-122.4117 37.781178),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
212490738,78,21107507,Medical Incident,09/06/2021,09/06/2021,09/06/2021 08:44:28 AM,09/06/2021 08:44:28 AM,09/06/2021 08:44:46 AM,09/06/2021 08:44:59 AM,09/06/2021 08:49:48 AM,09/06/2021 09:00:03 AM,09/06/2021 09:17:47 AM,Code 2 Transport,09/06/2021 10:11:09 AM,GOLDEN GATE AVE/HYDE ST,San Francisco,94102.0,B02,36,1553,3,3,3,True,Potentially Life-Threatening,1,MEDIC,2.0,2.0,6.0,Tenderloin,212490738-78,POINT (-122.415504 37.781654),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
70050313,95,7001506,Medical Incident,01/05/2007,01/05/2007,01/05/2007 06:23:48 PM,01/05/2007 06:26:49 PM,01/05/2007 06:27:07 PM,,01/05/2007 06:31:32 PM,,,Medical Examiner,01/05/2007 07:21:23 PM,EDDY ST/LEAVENWORTH ST,SF,94102.0,B02,3,1545,3,3,3,True,,1,MEDIC,3.0,2.0,6.0,Tenderloin,070050313-95,POINT (-122.41424 37.783722),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
91020335,65,9030165,Medical Incident,04/12/2009,04/12/2009,04/12/2009 10:17:05 PM,04/12/2009 10:18:54 PM,04/12/2009 10:19:12 PM,04/12/2009 10:19:27 PM,04/12/2009 10:27:16 PM,04/12/2009 10:38:47 PM,04/12/2009 10:52:17 PM,Code 2 Transport,04/12/2009 11:13:27 PM,STEVENSON ST/07TH ST/ODD FELLOWS WAY,SF,94103.0,B02,1,2317,1,1,2,True,,1,MEDIC,1.0,2.0,6.0,South of Market,091020335-65,POINT (-122.411934 37.780006),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
211790954,SCRT2,21076608,Medical Incident,06/28/2021,06/28/2021,06/28/2021 10:02:11 AM,06/28/2021 10:07:07 AM,06/28/2021 10:14:47 AM,06/28/2021 10:14:47 AM,06/28/2021 10:34:14 AM,,,Patient Declined Transport,06/28/2021 10:41:43 AM,TAYLOR ST/COSMO PL,San Francisco,94102.0,B01,3.0,1451,1,1,2,False,Non Life-threatening,1,SUPPORT,1.0,1.0,3.0,Nob Hill,211790954-SCRT2,POINT (-122.41176 37.78817),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,21.0
203350737,84,20136585,Medical Incident,11/30/2020,11/30/2020,11/30/2020 09:13:48 AM,11/30/2020 09:16:16 AM,11/30/2020 09:16:21 AM,11/30/2020 09:16:28 AM,,,,Code 2 Transport,11/30/2020 09:20:00 AM,POINT LOBOS AVE/44TH AVE,San Francisco,94121.0,B07,34.0,7265.0,3,3,3,True,Non Life-threatening,1,MEDIC,4.0,7.0,1.0,Outer Richmond,203350737-84,POINT (-122.505135 37.7798),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,29.0
202531389,AM110,20104013,Medical Incident,09/09/2020,09/09/2020,09/09/2020 11:53:43 AM,09/09/2020 11:54:45 AM,09/09/2020 11:55:05 AM,09/09/2020 11:55:39 AM,09/09/2020 12:00:53 PM,,,No Merit,09/09/2020 12:01:29 PM,GOLDEN GATE AVE/LEAVENWORTH ST,San Francisco,94102.0,B02,3.0,1546.0,3,3,3,False,Potentially Life-Threatening,1,PRIVATE,1.0,2.0,6.0,Tenderloin,202531389-AM110,POINT (-122.413864 37.781864),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
150690044,E36,15026201,Alarms,03/10/2015,03/09/2015,03/10/2015 12:18:08 AM,03/10/2015 12:19:29 AM,03/10/2015 12:19:52 AM,03/10/2015 12:23:03 AM,03/10/2015 12:23:54 AM,,,Fire,03/10/2015 12:25:55 AM,SOUTH VAN NESS AVE/14TH ST,San Francisco,94103.0,B02,36.0,5215,3,3,3,True,Alarm,1,ENGINE,1.0,2.0,9.0,Mission,150690044-E36,POINT (-122.4178 37.768406),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
51180368,E41,5031621,Alarms,04/28/2005,04/28/2005,04/28/2005 09:43:10 PM,04/28/2005 09:48:19 PM,04/28/2005 09:49:07 PM,04/28/2005 09:50:25 PM,04/28/2005 09:53:03 PM,,,Fire,04/28/2005 10:06:17 PM,EDDY ST/HYDE ST,SF,94102.0,B02,3,1545,3,3,3,True,,1,ENGINE,1.0,2.0,6.0,Tenderloin,051180368-E41,POINT (-122.415886 37.783516),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
212062333,T08,21088165,Alarms,07/25/2021,07/25/2021,07/25/2021 04:54:04 PM,07/25/2021 04:55:54 PM,07/25/2021 04:57:13 PM,07/25/2021 04:58:59 PM,07/25/2021 05:00:58 PM,,,Fire,07/25/2021 05:09:45 PM,GILBERT ST/BRANNAN ST,San Francisco,94103.0,B03,8.0,2276,3,3,3,False,Alarm,1,TRUCK,3.0,3.0,6.0,South of Market,212062333-T08,POINT (-122.40267 37.77347),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
153611093,T01,15139111,Alarms,12/27/2015,12/27/2015,12/27/2015 11:24:18 AM,12/27/2015 11:25:34 AM,12/27/2015 11:25:57 AM,12/27/2015 11:29:12 AM,12/27/2015 11:29:36 AM,,,Fire,12/27/2015 11:38:57 AM,04TH ST/ELLIS ST/MARKET ST/STOCKTON ST,San Francisco,94103.0,B03,1.0,2212.0,3,3,3,False,Alarm,1,TRUCK,2.0,1.0,6.0,South of Market,153611093-T01,POINT (-122.40583 37.785744),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
51190386,B04,5031908,Structure Fire / Smoke in Building,04/29/2005,04/29/2005,04/29/2005 10:47:01 PM,04/29/2005 10:47:01 PM,04/29/2005 10:47:22 PM,04/29/2005 10:48:39 PM,04/29/2005 10:51:08 PM,,,Fire,04/29/2005 10:51:55 PM,POST ST/SCOTT ST,SF,94115.0,B04,10,4131,3,3,3,False,,1,CHIEF,2.0,5.0,5.0,Japantown,051190386-B04,POINT (-122.43802 37.78453),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,15.0
93220305,E01,9097627,Medical Incident,11/18/2009,11/18/2009,11/18/2009 08:50:10 PM,11/18/2009 08:50:44 PM,11/18/2009 08:51:54 PM,,,,,Other,11/18/2009 08:52:46 PM,FRONT ST/PINE ST,SF,94111.0,B03,13,2809,3,3,3,True,,1,ENGINE,3.0,1.0,3.0,Financial District/South Beach,093220305-E01,POINT (-122.39859 37.792408),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
221413084,SCRT6,22064866,Medical Incident,05/21/2022,05/21/2022,05/21/2022 11:03:46 PM,05/21/2022 11:06:07 PM,05/21/2022 11:07:24 PM,05/21/2022 11:07:24 PM,05/21/2022 11:32:00 PM,,,Unable to Locate,05/21/2022 11:34:35 PM,BEACH ST/RETIRO WAY,San Francisco,94123.0,B04,16,3564,1,1,2,False,Non Life-threatening,1,SUPPORT,1.0,4.0,2.0,Marina,221413084-SCRT6,POINT (-122.438 37.804237),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,13.0
121160280,AM06,12038528,Medical Incident,04/25/2012,04/25/2012,04/25/2012 05:47:36 PM,04/25/2012 05:49:04 PM,04/25/2012 05:52:23 PM,04/25/2012 05:52:52 PM,,,,Other,04/25/2012 06:02:14 PM,02ND ST/HARRISON ST,SF,94105.0,B03,8,2151,2,2,2,False,Potentially Life-Threatening,1,PRIVATE,2.0,3.0,6.0,Financial District/South Beach,121160280-AM06,POINT (-122.39516 37.78431),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
220103114,RC3,22005057,Medical Incident,01/10/2022,01/10/2022,01/10/2022 08:59:39 PM,01/10/2022 08:59:59 PM,01/10/2022 09:07:14 PM,01/10/2022 09:08:05 PM,01/10/2022 09:15:05 PM,,,Code 3 Transport,01/10/2022 10:17:05 PM,21ST AVE/VICENTE ST,San Francisco,94116.0,B08,40,7435,3,E,3,True,Potentially Life-Threatening,1,RESCUE CAPTAIN,4.0,8.0,4.0,Sunset/Parkside,220103114-RC3,POINT (-122.47758 37.73923),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,35.0
120520261,KM02,12017239,Medical Incident,02/21/2012,02/21/2012,02/21/2012 04:22:55 PM,02/21/2012 04:23:22 PM,02/21/2012 04:24:21 PM,02/21/2012 04:24:51 PM,02/21/2012 04:40:45 PM,02/21/2012 04:49:30 PM,02/21/2012 04:57:36 PM,Code 2 Transport,02/21/2012 05:26:27 PM,LEAVENWORTH ST/BUSH ST,SF,94109.0,B01,41,1542,2,2,2,False,Non Life-threatening,1,PRIVATE,1.0,4.0,3.0,Nob Hill,120520261-KM02,POINT (-122.415375 37.789318),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,21.0
221840189,95,22084587,Other,07/03/2022,07/02/2022,07/03/2022 02:12:40 AM,07/03/2022 02:13:18 AM,07/03/2022 02:41:21 AM,07/03/2022 02:41:27 AM,07/03/2022 02:55:00 AM,07/03/2022 03:07:56 AM,07/03/2022 03:18:11 AM,Code 2 Transport,07/03/2022 04:02:10 AM,HOWARD ST/07TH ST,San Francisco,94103.0,B03,1.0,2314.0,1,1,2,True,,1,MEDIC,2.0,2.0,6.0,South of Market,221840189-95,POINT (-122.409386 37.777977),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
191124215,T01,19047880,Citizen Assist / Service Call,04/22/2019,04/22/2019,04/22/2019 11:38:52 PM,04/22/2019 11:43:23 PM,04/22/2019 11:43:36 PM,04/22/2019 11:45:57 PM,04/22/2019 11:49:17 PM,,,Other,04/22/2019 11:59:00 PM,JESSIE ST/06TH ST,San Francisco,94103.0,B03,1.0,2251.0,3,3,3,False,Alarm,1,TRUCK,1.0,3.0,6.0,South of Market,191124215-T01,POINT (-122.40925 37.7814),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
140280244,54,14009577,Medical Incident,01/28/2014,01/28/2014,01/28/2014 03:09:14 PM,01/28/2014 03:09:55 PM,01/28/2014 03:13:27 PM,01/28/2014 03:13:47 PM,01/28/2014 03:17:41 PM,,,Patient Declined Transport,01/28/2014 03:47:20 PM,TURK ST/STEINER ST,SF,94115.0,B05,5,3535,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,5.0,5.0,Western Addition,140280244-54,POINT (-122.433784 37.780285),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,39.0
192542105,79,19108389,Medical Incident,09/11/2019,09/11/2019,09/11/2019 12:05:07 PM,09/11/2019 12:05:07 PM,09/11/2019 12:06:07 PM,09/11/2019 12:06:10 PM,,,,Cancelled,09/11/2019 12:08:50 PM,WEBSTER ST/POST ST,San Francisco,94115.0,B04,5.0,3513.0,B,2,2,True,Non Life-threatening,1,MEDIC,1.0,4.0,5.0,Japantown,192542105-79,POINT (-122.431366 37.785374),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,15.0
181341649,94,18056830,Medical Incident,05/14/2018,05/14/2018,05/14/2018 12:00:35 PM,05/14/2018 12:03:33 PM,05/14/2018 12:03:57 PM,05/14/2018 12:04:04 PM,05/14/2018 12:08:29 PM,05/14/2018 12:29:03 PM,05/14/2018 12:41:33 PM,Code 2 Transport,05/14/2018 01:12:54 PM,SHRADER ST/HAYES ST,San Francisco,94117.0,B05,21,4543,3,3,3,True,Potentially Life-Threatening,1,MEDIC,2.0,5.0,5.0,Lone Mountain/USF,181341649-94,POINT (-122.45262 37.773106),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,18.0
22490278,E03,2073780,Medical Incident,09/06/2002,09/06/2002,09/06/2002 04:11:54 PM,09/06/2002 04:14:48 PM,09/06/2002 04:15:16 PM,09/06/2002 04:16:26 PM,09/06/2002 04:17:00 PM,,,Other,09/06/2002 04:22:37 PM,STEVENSON ST/07TH ST/ODD FELLOWS WAY,SF,94103.0,B02,1,2316,3,3,3,False,,1,ENGINE,1.0,2.0,6.0,South of Market,022490278-E03,POINT (-122.411934 37.780006),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
81340137,73,8040971,Medical Incident,05/13/2008,05/13/2008,05/13/2008 10:59:21 AM,05/13/2008 11:01:12 AM,05/13/2008 11:01:26 AM,05/13/2008 11:02:02 AM,05/13/2008 11:06:02 AM,,05/13/2008 11:35:48 AM,Code 2 Transport,05/13/2008 12:02:42 PM,22ND ST/POTRERO AVE,SF,94110.0,B10,7,2553,3,3,3,True,,1,MEDIC,3.0,10.0,9.0,Mission,081340137-73,POINT (-122.4067 37.756832),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
162772326,B01,16109901,Alarms,10/03/2016,10/03/2016,10/03/2016 02:34:22 PM,10/03/2016 02:39:53 PM,10/03/2016 02:40:14 PM,10/03/2016 02:41:52 PM,10/03/2016 02:44:04 PM,,,Fire,10/03/2016 02:53:48 PM,SABIN PL/CALIFORNIA ST,San Francisco,94108.0,B01,2.0,1325,3,3,3,False,Alarm,1,CHIEF,3.0,1.0,3.0,Chinatown,162772326-B01,POINT (-122.406715 37.79235),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
162720826,E29,16107708,Medical Incident,09/28/2016,09/28/2016,09/28/2016 08:45:00 AM,09/28/2016 08:46:19 AM,09/28/2016 08:48:05 AM,09/28/2016 08:49:43 AM,09/28/2016 08:51:27 AM,,,Code 2 Transport,09/28/2016 09:15:23 AM,15TH ST/POTRERO AVE,San Francisco,94103.0,B02,29.0,2351.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,2.0,10.0,Mission,162720826-E29,POINT (-122.407684 37.767082),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
192023581,E36,19086125,Medical Incident,07/21/2019,07/21/2019,07/21/2019 09:46:59 PM,07/21/2019 09:48:17 PM,07/21/2019 09:48:40 PM,07/21/2019 09:50:19 PM,07/21/2019 09:52:22 PM,,,No Merit,07/21/2019 09:53:57 PM,LILY ST/OCTAVIA ST,San Francisco,94102.0,B02,36.0,3313.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,2.0,5.0,Hayes Valley,192023581-E36,POINT (-122.4242 37.774338),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,9.0
201840804,E03,20075900,Medical Incident,07/02/2020,07/02/2020,07/02/2020 09:16:53 AM,07/02/2020 09:17:46 AM,07/02/2020 09:18:48 AM,07/02/2020 09:18:48 AM,07/02/2020 09:19:03 AM,,,Code 2 Transport,07/02/2020 09:23:40 AM,MCALLISTER ST/BREEN PL,San Francisco,94102.0,B02,36.0,1552,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,2.0,6.0,Tenderloin,201840804-E03,POINT (-122.41614 37.780617),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
112830144,AM02,11093642,Medical Incident,10/10/2011,10/10/2011,10/10/2011 11:36:30 AM,10/10/2011 11:38:43 AM,10/10/2011 11:39:07 AM,10/10/2011 11:40:49 AM,10/10/2011 11:44:52 AM,10/10/2011 11:55:01 AM,10/10/2011 12:03:01 PM,Code 2 Transport,10/10/2011 12:20:49 PM,06TH ST/MISSION ST,SF,94103.0,B03,1,2251,1,1,2,False,,1,PRIVATE,1.0,3.0,6.0,South of Market,112830144-AM02,POINT (-122.40871 37.78097),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
151351241,T06,15051224,Structure Fire / Smoke in Building,05/15/2015,05/15/2015,05/15/2015 10:09:02 AM,05/15/2015 10:09:28 AM,05/15/2015 10:09:40 AM,05/15/2015 10:13:08 AM,,,,Fire,05/15/2015 10:15:49 AM,MISSION ST/LAFAYETTE ST,San Francisco,94103.0,B02,36.0,5116,3,3,3,False,Alarm,1,TRUCK,2.0,2.0,6.0,Mission,151351241-T06,POINT (-122.41803 37.773476),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
103580087,77,10114839,Medical Incident,12/24/2010,12/23/2010,12/24/2010 07:56:35 AM,12/24/2010 07:58:43 AM,12/24/2010 07:58:59 AM,12/24/2010 07:59:10 AM,12/24/2010 08:05:50 AM,12/24/2010 08:21:57 AM,12/24/2010 08:31:38 AM,Code 3 Transport,12/24/2010 09:51:27 AM,GOUGH ST/JACKSON ST,SF,94109.0,B04,38,3252,2,2,2,True,,1,MEDIC,1.0,4.0,2.0,Pacific Heights,103580087-77,POINT (-122.42634 37.793518),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,30.0
152492664,E13,15095191,Medical Incident,09/06/2015,09/06/2015,09/06/2015 05:35:08 PM,09/06/2015 05:38:10 PM,09/06/2015 05:38:32 PM,09/06/2015 05:38:53 PM,,,,No Merit,09/06/2015 05:39:32 PM,MARKET ST/POWELL ST,San Francisco,94103.0,B03,1.0,1322.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,3.0,3.0,3.0,Financial District/South Beach,152492664-E13,POINT (-122.40733 37.78456),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
170840462,55,17035931,Medical Incident,03/25/2017,03/24/2017,03/25/2017 04:23:38 AM,03/25/2017 04:24:30 AM,03/25/2017 04:24:55 AM,03/25/2017 04:25:00 AM,03/25/2017 04:27:34 AM,03/25/2017 04:50:49 AM,03/25/2017 05:03:16 AM,Code 2 Transport,03/25/2017 05:29:36 AM,MENDELL ST/INNES AVE,San Francisco,94124.0,B10,25.0,6532,3,3,3,True,Potentially Life-Threatening,1,MEDIC,1.0,10.0,10.0,Bayview Hunters Point,170840462-55,POINT (-122.38696 37.738358),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
60950175,T10,6026377,Structure Fire / Smoke in Building,04/05/2006,04/05/2006,04/05/2006 01:23:23 PM,04/05/2006 01:27:21 PM,04/05/2006 01:27:50 PM,04/05/2006 01:29:04 PM,04/05/2006 01:32:27 PM,,,Other,04/05/2006 01:40:46 PM,ANZA ST/09TH AVE,SF,94118.0,B07,31,7131,3,3,3,False,,1,TRUCK,4.0,7.0,1.0,Inner Richmond,060950175-T10,POINT (-122.467354 37.778946),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,11.0
71790229,M43,7051271,Medical Incident,06/28/2007,06/28/2007,06/28/2007 02:59:08 PM,06/28/2007 03:00:46 PM,06/28/2007 03:01:07 PM,06/28/2007 03:02:22 PM,06/28/2007 03:08:15 PM,06/28/2007 03:18:11 PM,06/28/2007 03:39:54 PM,Code 2 Transport,,PRINCETON ST/SILLIMAN ST,SF,94134.0,B09,42,6354,3,3,3,True,,1,MEDIC,3.0,9.0,9.0,Excelsior,071790229-M43,POINT (-122.41595 37.728397),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,7.0
183094284,E35,18129916,Medical Incident,11/05/2018,11/05/2018,11/05/2018 11:11:02 PM,11/05/2018 11:12:14 PM,11/05/2018 11:12:49 PM,11/05/2018 11:14:08 PM,11/05/2018 11:16:45 PM,,,No Merit,11/05/2018 11:18:59 PM,BEALE ST/HOWARD ST,San Francisco,94105.0,B03,35.0,2124.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,183094284-E35,POINT (-122.39428 37.789925),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
232601302,72,23124861,Medical Incident,09/17/2023,09/17/2023,09/17/2023 11:52:25 AM,09/17/2023 11:53:43 AM,09/17/2023 11:58:23 AM,09/17/2023 11:58:26 AM,09/17/2023 12:05:07 PM,09/17/2023 12:27:04 PM,09/17/2023 12:33:47 PM,Code 3 Transport,09/17/2023 01:17:33 PM,STEINER ST/UNION ST,San Francisco,94123.0,B04,16.0,3655.0,3,3,3,True,Potentially Life-Threatening,1,MEDIC,2.0,4.0,2.0,Marina,232601302-72,POINT (-122.43714 37.79688),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,13.0
23340133,M29,2098999,Medical Incident,11/30/2002,11/30/2002,11/30/2002 11:34:33 AM,11/30/2002 11:34:56 AM,11/30/2002 11:35:15 AM,11/30/2002 11:36:21 AM,11/30/2002 11:40:18 AM,11/30/2002 11:44:02 AM,11/30/2002 11:48:39 AM,Other,11/30/2002 12:06:58 PM,24TH ST/FOLSOM ST,SF,94110.0,B06,7,5526,3,3,3,True,,1,MEDIC,2.0,6.0,9.0,Mission,023340133-M29,POINT (-122.414085 37.752506),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
83280190,72,8100542,Medical Incident,11/23/2008,11/23/2008,11/23/2008 01:51:47 PM,11/23/2008 01:53:23 PM,11/23/2008 01:53:30 PM,11/23/2008 01:53:44 PM,,,,Other,11/23/2008 01:55:42 PM,04TH ST/HOWARD ST,SF,94103.0,B03,1,2177,3,3,3,True,,1,MEDIC,3.0,3.0,6.0,Financial District/South Beach,083280190-72,POINT (-122.40271 37.78326),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
